mine_id,mine_name,latitude,longitude,elevation_m,slope_degrees,aspect_degrees,terrain_ruggedness_index,data_source
1796,Mine_01796,10.553498,78.228929,399.66,3.1,169.9,5.18,synthetic_srtm
1797,Mine_01797,10.841653,79.312078,344.08,7.47,230.52,3.62,synthetic_srtm
1798,Mine_01798,10.550217,76.39835,585.35,13.82,11.43,5.44,synthetic_srtm
1799,Mine_01799,10.994922,78.395396,274.61,2.01,72.03,3.84,synthetic_srtm
1800,Mine_01800,9.336327,78.89039,951.53,6.91,116.46,4.81,synthetic_srtm
1801,Mine_01801,10.698561,80.347449,635.88,13.69,49.12,6.48,synthetic_srtm
1802,Mine_01802,9.966157,79.282417,405.14,2.53,252.13,3.02,synthetic_srtm
1803,Mine_01803,8.115126,78.71852,429.24,14.98,350.8,8.99,synthetic_srtm
1804,Mine_01804,8.380766,76.946739,1420.81,39.55,248.3,13.32,synthetic_srtm
1805,Mine_01805,8.242507,77.772944,786.39,17.85,162.49,5.77,synthetic_srtm
1806,Mine_01806,13.204455,79.300127,225.42,9.98,288.01,7.76,synthetic_srtm
1807,Mine_01807,10.776149,79.13691,740.49,12.91,176.91,8.49,synthetic_srtm
1808,Mine_01808,10.937153,77.706224,313.62,9.22,67.76,5.05,synthetic_srtm
1809,Mine_01809,10.728968,79.711254,811.57,5.01,171.96,6.15,synthetic_srtm
1810,Mine_01810,8.282339,77.710676,264.75,0.01,87.19,1.05,synthetic_srtm
1811,Mine_01811,8.861561,80.288096,884.96,14.04,354.06,4.39,synthetic_srtm
1812,Mine_01812,8.843797,77.895111,948.59,15.87,319.79,8.46,synthetic_srtm
1813,Mine_01813,10.45271,77.010973,720.94,21.96,155.36,7.09,synthetic_srtm
1814,Mine_01814,13.031135,76.289823,1553.87,31.92,127.92,10.46,synthetic_srtm
1815,Mine_01815,10.85999,79.545734,267.2,9.17,190.31,7.75,synthetic_srtm
1816,Mine_01816,12.47606,78.220791,453.23,4.55,110.67,4.73,synthetic_srtm
1817,Mine_01817,10.22321,78.022672,709.29,9.77,159.86,3.34,synthetic_srtm
1818,Mine_01818,13.163124,79.2504,817.66,13.84,205.21,6.95,synthetic_srtm
1819,Mine_01819,10.143116,79.337214,543.63,23.53,74.99,7.63,synthetic_srtm
1820,Mine_01820,12.797125,76.214124,1432.56,35.45,185.35,14.72,synthetic_srtm
1821,Mine_01821,8.581485,78.991635,623.47,8.59,204.41,3.2,synthetic_srtm
1822,Mine_01822,11.316521,79.613753,358.1,12.84,294.44,6.0,synthetic_srtm
1823,Mine_01823,8.514074,78.285326,792.21,14.28,74.44,7.01,synthetic_srtm
1824,Mine_01824,13.429423,77.430819,1176.85,16.63,60.95,8.91,synthetic_srtm
1825,Mine_01825,10.632211,79.145978,517.16,17.62,155.82,9.62,synthetic_srtm
1826,Mine_01826,13.118644,77.217008,1302.38,18.9,151.83,9.77,synthetic_srtm
1827,Mine_01827,11.301392,76.531245,1555.2,41.29,327.46,13.98,synthetic_srtm
1828,Mine_01828,10.159845,78.599811,653.67,21.09,59.38,10.51,synthetic_srtm
1829,Mine_01829,10.333351,77.912479,987.98,7.97,161.67,5.79,synthetic_srtm
1830,Mine_01830,10.620692,77.465683,747.67,20.47,120.24,7.06,synthetic_srtm
1831,Mine_01831,8.113539,80.330576,621.0,14.05,64.74,7.37,synthetic_srtm
1832,Mine_01832,12.595639,80.352459,885.12,15.82,275.74,4.87,synthetic_srtm
1833,Mine_01833,10.347979,78.484082,707.62,14.62,337.97,8.05,synthetic_srtm
1834,Mine_01834,12.44969,79.513297,703.44,17.18,70.13,9.2,synthetic_srtm
1835,Mine_01835,10.761891,80.346274,613.95,9.83,209.71,7.38,synthetic_srtm
1836,Mine_01836,8.774972,76.98057,924.06,19.52,208.8,7.95,synthetic_srtm
1837,Mine_01837,10.634467,76.078437,1242.04,41.78,189.12,17.09,synthetic_srtm
1838,Mine_01838,12.361557,76.596897,1396.37,33.08,132.51,10.78,synthetic_srtm
1839,Mine_01839,8.896041,77.515686,363.47,10.8,252.69,8.19,synthetic_srtm
1840,Mine_01840,10.516629,77.20727,400.64,1.48,325.82,4.91,synthetic_srtm
1841,Mine_01841,11.32537,79.08865,292.46,4.96,99.23,2.04,synthetic_srtm
1842,Mine_01842,8.051397,76.148396,1653.3,35.34,101.58,10.98,synthetic_srtm
1843,Mine_01843,11.783796,79.566055,283.42,4.71,301.68,5.66,synthetic_srtm
1844,Mine_01844,8.58565,78.213356,692.45,19.97,271.63,10.48,synthetic_srtm
1845,Mine_01845,9.334932,80.462529,364.73,0.16,304.72,0.91,synthetic_srtm
1846,Mine_01846,8.807931,80.368844,770.65,14.05,276.54,7.81,synthetic_srtm
1847,Mine_01847,11.487303,79.424012,487.65,3.13,47.08,2.37,synthetic_srtm
1848,Mine_01848,9.863406,76.790319,1144.8,18.15,86.02,6.0,synthetic_srtm
1849,Mine_01849,13.473377,77.795992,1390.38,21.65,316.57,9.1,synthetic_srtm
1850,Mine_01850,10.37408,76.235105,1141.64,35.81,187.86,11.28,synthetic_srtm
1851,Mine_01851,8.181787,76.005092,1528.15,39.84,38.32,14.87,synthetic_srtm
1852,Mine_01852,9.455005,78.313139,875.81,19.52,204.26,7.99,synthetic_srtm
1853,Mine_01853,10.281047,80.18658,523.8,7.17,353.34,4.08,synthetic_srtm
1854,Mine_01854,11.716964,78.519474,741.62,6.83,134.98,3.52,synthetic_srtm
1855,Mine_01855,13.425102,78.401154,767.77,17.27,304.68,7.64,synthetic_srtm
1856,Mine_01856,12.275162,80.306982,969.01,23.51,196.13,8.59,synthetic_srtm
1857,Mine_01857,9.510781,78.918905,884.1,22.91,172.31,11.34,synthetic_srtm
1858,Mine_01858,10.716929,79.56238,710.52,5.42,32.24,4.26,synthetic_srtm
1859,Mine_01859,11.636959,77.842052,1123.58,35.96,92.92,11.99,synthetic_srtm
1860,Mine_01860,8.653689,76.067275,1638.72,25.91,249.06,12.35,synthetic_srtm
1861,Mine_01861,12.460585,79.865439,886.48,14.27,239.87,5.21,synthetic_srtm
1862,Mine_01862,12.344861,79.668429,347.37,12.25,278.3,5.87,synthetic_srtm
1863,Mine_01863,8.239009,80.06791,976.3,5.94,195.51,2.46,synthetic_srtm
1864,Mine_01864,12.781441,78.174902,218.92,0.73,297.89,3.47,synthetic_srtm
1865,Mine_01865,10.868797,80.199744,326.38,6.11,184.26,4.12,synthetic_srtm
1866,Mine_01866,10.353029,76.888688,1577.22,22.42,257.28,10.59,synthetic_srtm
1867,Mine_01867,10.842602,77.185136,428.69,3.4,150.58,5.07,synthetic_srtm
1868,Mine_01868,10.047349,79.24299,965.92,22.02,238.84,8.7,synthetic_srtm
1869,Mine_01869,10.009983,80.212659,405.32,1.58,163.46,0.57,synthetic_srtm
1870,Mine_01870,12.421366,76.828185,1611.21,17.75,296.17,6.22,synthetic_srtm
1871,Mine_01871,12.409611,79.367246,451.83,6.67,273.91,3.34,synthetic_srtm
1872,Mine_01872,9.211341,79.879943,539.07,20.43,307.0,6.86,synthetic_srtm
1873,Mine_01873,11.071115,80.12807,616.96,6.82,297.54,6.72,synthetic_srtm
1874,Mine_01874,8.926831,76.136906,866.99,23.6,218.67,10.66,synthetic_srtm
1875,Mine_01875,10.483228,80.223107,693.61,10.12,74.33,4.78,synthetic_srtm
1876,Mine_01876,9.675497,78.44449,578.27,10.68,123.88,3.44,synthetic_srtm
1877,Mine_01877,9.288678,78.605217,399.47,2.59,316.17,3.56,synthetic_srtm
1878,Mine_01878,9.712366,78.554996,338.05,11.87,229.75,5.77,synthetic_srtm
1879,Mine_01879,10.12375,79.541176,388.18,14.03,126.65,6.17,synthetic_srtm
1880,Mine_01880,13.162221,76.242542,928.51,23.38,225.65,8.02,synthetic_srtm
1881,Mine_01881,9.819879,77.214082,901.91,11.77,218.9,6.55,synthetic_srtm
1882,Mine_01882,10.916448,77.59116,236.23,2.39,345.87,5.54,synthetic_srtm
1883,Mine_01883,11.977762,79.607226,407.94,10.37,268.39,5.37,synthetic_srtm
1884,Mine_01884,12.234634,79.858684,222.08,9.26,303.21,6.37,synthetic_srtm
1885,Mine_01885,8.602955,79.373316,276.39,4.5,9.76,4.1,synthetic_srtm
1886,Mine_01886,13.263455,76.271964,982.55,18.53,279.12,10.03,synthetic_srtm
1887,Mine_01887,12.565975,80.277753,587.4,12.64,171.81,7.01,synthetic_srtm
1888,Mine_01888,10.413998,80.289252,254.97,13.43,110.19,7.12,synthetic_srtm
1889,Mine_01889,8.183799,79.671194,696.78,20.58,190.97,9.13,synthetic_srtm
1890,Mine_01890,12.9836,79.757606,285.09,1.23,145.68,1.01,synthetic_srtm
1891,Mine_01891,9.376355,79.091223,898.32,20.24,155.39,10.87,synthetic_srtm
1892,Mine_01892,10.621433,79.895654,360.24,6.52,358.1,2.91,synthetic_srtm
1893,Mine_01893,12.177176,79.987333,926.11,21.35,93.66,7.0,synthetic_srtm
1894,Mine_01894,10.767652,76.063358,1022.68,36.99,223.85,13.66,synthetic_srtm
1895,Mine_01895,8.973738,76.12834,555.79,23.16,55.91,7.44,synthetic_srtm
1896,Mine_01896,8.836813,80.105033,335.75,11.92,32.57,7.46,synthetic_srtm
1897,Mine_01897,10.775526,80.390063,541.06,6.71,329.05,5.55,synthetic_srtm
1898,Mine_01898,9.144605,77.400371,957.51,12.95,117.75,4.99,synthetic_srtm
1899,Mine_01899,13.462743,76.052075,1325.62,28.38,1.58,13.25,synthetic_srtm
1900,Mine_01900,8.641316,77.655042,260.55,10.42,145.36,3.86,synthetic_srtm
1901,Mine_01901,12.866808,79.14795,888.08,19.56,312.73,7.08,synthetic_srtm
1902,Mine_01902,10.461931,79.488358,980.91,14.99,276.73,8.12,synthetic_srtm
1903,Mine_01903,8.20761,78.624378,974.02,10.65,217.8,6.15,synthetic_srtm
1904,Mine_01904,11.746651,79.384697,293.86,14.04,274.39,8.76,synthetic_srtm
1905,Mine_01905,12.44054,78.860171,778.39,17.34,59.4,9.76,synthetic_srtm
1906,Mine_01906,9.114613,77.989694,803.95,22.21,103.7,9.41,synthetic_srtm
1907,Mine_01907,11.063237,78.951083,727.6,15.54,101.06,6.67,synthetic_srtm
1908,Mine_01908,11.938956,77.875371,2225.86,15.17,126.25,9.24,synthetic_srtm
1909,Mine_01909,8.887793,77.673976,335.06,9.98,199.76,3.44,synthetic_srtm
1910,Mine_01910,11.240153,79.243673,689.9,22.85,245.0,9.26,synthetic_srtm
1911,Mine_01911,11.396565,80.416371,219.32,12.99,145.85,4.61,synthetic_srtm
1912,Mine_01912,11.713542,78.849905,310.44,0.76,203.65,1.76,synthetic_srtm
1913,Mine_01913,8.133321,78.812588,455.77,10.98,86.14,6.51,synthetic_srtm
1914,Mine_01914,13.037603,80.311553,209.95,1.84,227.07,0.92,synthetic_srtm
1915,Mine_01915,8.083672,79.87555,809.46,16.29,48.8,6.01,synthetic_srtm
1916,Mine_01916,10.391408,76.90345,1473.16,24.88,104.01,7.75,synthetic_srtm
1917,Mine_01917,8.079589,76.536529,1032.54,34.22,181.96,13.24,synthetic_srtm
1918,Mine_01918,8.175212,78.111863,509.06,24.0,272.76,8.02,synthetic_srtm
1919,Mine_01919,12.91759,79.996855,345.33,10.27,185.67,8.03,synthetic_srtm
1920,Mine_01920,10.626184,78.22569,276.96,8.39,200.1,2.7,synthetic_srtm
1921,Mine_01921,9.274847,80.0563,347.99,8.24,204.76,7.45,synthetic_srtm
1922,Mine_01922,10.263601,78.334637,733.79,15.99,94.6,7.25,synthetic_srtm
1923,Mine_01923,12.8052,78.078255,805.62,12.4,75.47,8.59,synthetic_srtm
1924,Mine_01924,9.013822,76.291754,1028.91,41.82,75.5,13.91,synthetic_srtm
1925,Mine_01925,12.001763,79.056925,566.82,12.54,187.27,7.41,synthetic_srtm
1926,Mine_01926,11.520268,78.226575,992.74,18.29,87.45,6.32,synthetic_srtm
1927,Mine_01927,8.749285,78.836804,205.54,5.07,273.8,3.49,synthetic_srtm
1928,Mine_01928,9.247954,80.181763,220.28,7.86,26.58,5.0,synthetic_srtm
1929,Mine_01929,8.946549,77.374443,861.49,5.29,175.81,3.3,synthetic_srtm
1930,Mine_01930,12.337035,76.752381,1375.24,17.63,225.27,8.3,synthetic_srtm
1931,Mine_01931,12.934838,80.00872,304.15,14.99,21.99,5.59,synthetic_srtm
1932,Mine_01932,8.501847,79.055254,443.87,11.73,115.27,7.79,synthetic_srtm
1933,Mine_01933,8.10151,78.455238,538.43,12.68,92.55,5.45,synthetic_srtm
1934,Mine_01934,9.439641,78.306659,653.98,17.13,71.91,10.05,synthetic_srtm
1935,Mine_01935,12.397683,78.612789,948.28,19.42,308.98,10.49,synthetic_srtm
1936,Mine_01936,9.510148,78.457445,835.78,15.49,10.48,8.85,synthetic_srtm
1937,Mine_01937,13.318418,76.720333,762.96,9.62,316.41,7.07,synthetic_srtm
1938,Mine_01938,11.844651,77.138103,2294.81,44.63,168.82,17.94,synthetic_srtm
1939,Mine_01939,9.296042,80.025355,383.55,0.85,22.62,2.61,synthetic_srtm
1940,Mine_01940,9.673355,78.315158,862.39,5.31,143.43,1.67,synthetic_srtm
1941,Mine_01941,13.249031,80.145953,550.71,22.12,79.15,8.35,synthetic_srtm
1942,Mine_01942,12.285017,79.23565,810.28,9.84,320.19,4.59,synthetic_srtm
1943,Mine_01943,8.267117,78.71677,713.78,20.67,124.09,10.39,synthetic_srtm
1944,Mine_01944,12.118551,79.00246,708.02,5.83,276.17,4.21,synthetic_srtm
1945,Mine_01945,13.255347,79.004998,201.91,3.02,330.55,1.22,synthetic_srtm
1946,Mine_01946,11.724549,78.178175,252.87,4.72,21.34,3.93,synthetic_srtm
1947,Mine_01947,8.250176,79.805318,381.17,9.99,38.27,7.79,synthetic_srtm
1948,Mine_01948,8.426975,79.210579,680.98,23.83,34.55,9.24,synthetic_srtm
1949,Mine_01949,11.549258,77.878242,1548.66,29.51,214.21,11.15,synthetic_srtm
1950,Mine_01950,10.141524,80.231403,316.04,14.13,10.54,7.91,synthetic_srtm
1951,Mine_01951,9.049452,78.487788,652.97,13.9,36.14,7.18,synthetic_srtm
1952,Mine_01952,9.098506,77.090398,230.8,2.4,130.67,2.19,synthetic_srtm
1953,Mine_01953,9.595507,78.760505,838.22,7.86,168.6,5.17,synthetic_srtm
1954,Mine_01954,8.808282,80.126852,691.59,14.29,349.31,8.15,synthetic_srtm
1955,Mine_01955,10.213448,79.327766,755.66,21.76,335.53,8.86,synthetic_srtm
1956,Mine_01956,13.362879,79.930629,534.68,14.21,216.41,7.9,synthetic_srtm
1957,Mine_01957,10.922485,76.905627,1171.89,23.31,95.12,7.99,synthetic_srtm
1958,Mine_01958,9.745447,78.801817,686.46,8.72,253.84,6.94,synthetic_srtm
1959,Mine_01959,11.296856,76.259073,1278.22,25.02,54.92,8.82,synthetic_srtm
1960,Mine_01960,10.464413,77.557788,288.08,10.34,150.91,5.33,synthetic_srtm
1961,Mine_01961,13.3383,78.497192,453.53,0.94,18.58,1.46,synthetic_srtm
1962,Mine_01962,8.98119,78.308812,551.41,10.26,239.74,5.85,synthetic_srtm
1963,Mine_01963,11.619894,77.954905,1887.54,41.72,253.07,16.09,synthetic_srtm
1964,Mine_01964,8.78497,77.392939,635.9,8.57,167.08,2.89,synthetic_srtm
1965,Mine_01965,12.451386,78.117421,600.33,19.51,142.18,8.58,synthetic_srtm
1966,Mine_01966,10.199792,77.90497,204.85,9.27,119.37,6.12,synthetic_srtm
1967,Mine_01967,9.076165,80.378398,761.38,20.5,335.4,6.72,synthetic_srtm
1968,Mine_01968,8.972163,79.892473,461.92,11.56,20.94,5.5,synthetic_srtm
1969,Mine_01969,9.623933,76.870945,1291.22,31.58,310.58,13.77,synthetic_srtm
1970,Mine_01970,11.535136,78.413343,460.55,14.32,334.32,5.38,synthetic_srtm
1971,Mine_01971,9.128994,77.318076,875.59,18.19,85.73,7.17,synthetic_srtm
1972,Mine_01972,12.60751,76.687377,1362.7,21.05,222.92,8.16,synthetic_srtm
1973,Mine_01973,12.993398,77.634351,1374.59,44.06,239.35,17.77,synthetic_srtm
1974,Mine_01974,11.815577,79.418028,625.09,5.12,242.62,4.36,synthetic_srtm
1975,Mine_01975,9.404757,78.760875,363.54,11.43,75.96,5.14,synthetic_srtm
1976,Mine_01976,11.301001,77.278272,1942.9,30.79,78.23,9.43,synthetic_srtm
1977,Mine_01977,9.482308,76.651838,1411.79,40.65,306.53,13.54,synthetic_srtm
1978,Mine_01978,10.535346,76.092214,824.55,19.23,313.72,6.58,synthetic_srtm
1979,Mine_01979,13.181784,76.806037,1089.35,26.87,107.47,8.09,synthetic_srtm
1980,Mine_01980,12.691575,79.626677,708.2,5.2,185.62,2.51,synthetic_srtm
1981,Mine_01981,9.620569,76.225085,1363.58,32.24,26.71,10.58,synthetic_srtm
1982,Mine_01982,9.387837,77.866142,214.88,4.51,253.36,4.98,synthetic_srtm
1983,Mine_01983,12.597503,79.665492,462.03,10.92,114.29,6.78,synthetic_srtm
1984,Mine_01984,12.381898,78.700632,673.92,9.54,51.89,6.41,synthetic_srtm
1985,Mine_01985,12.109458,78.081535,828.69,20.5,98.83,9.21,synthetic_srtm
1986,Mine_01986,9.749053,79.583351,730.0,7.43,334.01,7.0,synthetic_srtm
1987,Mine_01987,9.504266,76.547143,701.72,13.28,354.66,6.31,synthetic_srtm
1988,Mine_01988,9.815615,77.450339,942.75,20.52,113.02,8.39,synthetic_srtm
1989,Mine_01989,13.17692,78.696034,462.89,8.78,343.27,7.62,synthetic_srtm
1990,Mine_01990,12.203351,78.621492,671.93,20.91,191.67,9.07,synthetic_srtm
1991,Mine_01991,12.11618,79.414574,444.24,9.6,145.38,7.01,synthetic_srtm
1992,Mine_01992,10.353123,77.487848,705.41,5.76,284.92,4.87,synthetic_srtm
1993,Mine_01993,8.57505,78.756203,622.62,22.01,256.13,10.7,synthetic_srtm
1994,Mine_01994,10.252089,80.288827,733.51,20.95,135.12,6.74,synthetic_srtm
1995,Mine_01995,10.989767,78.105934,471.72,4.15,237.5,4.15,synthetic_srtm
1996,Mine_01996,12.720602,77.393941,1702.45,19.55,242.78,7.81,synthetic_srtm
1997,Mine_01997,13.175204,78.34517,326.76,13.85,157.01,8.64,synthetic_srtm
1998,Mine_01998,10.155137,77.395182,790.2,17.11,326.28,9.92,synthetic_srtm
1999,Mine_01999,9.948461,80.076784,832.04,7.92,319.85,5.17,synthetic_srtm
2000,Mine_02000,8.700546,79.706759,243.93,4.6,341.56,4.16,synthetic_srtm
2001,Mine_02001,11.046098,78.383987,499.17,9.54,283.75,7.34,synthetic_srtm
2002,Mine_02002,12.414717,76.627871,1698.58,36.89,311.99,14.67,synthetic_srtm
2003,Mine_02003,9.397116,79.86878,655.48,24.24,11.99,9.42,synthetic_srtm
2004,Mine_02004,9.065352,76.937727,1170.45,41.89,86.82,15.15,synthetic_srtm
2005,Mine_02005,10.295414,80.332881,253.89,2.84,283.8,1.21,synthetic_srtm
2006,Mine_02006,12.135319,76.630291,1308.9,43.34,82.78,16.22,synthetic_srtm
2007,Mine_02007,13.10992,79.934335,866.0,23.73,4.86,10.12,synthetic_srtm
2008,Mine_02008,8.603806,78.578626,439.99,0.54,295.79,3.82,synthetic_srtm
2009,Mine_02009,11.928916,76.250104,1626.05,42.87,325.94,15.16,synthetic_srtm
2010,Mine_02010,10.228367,77.369655,469.42,10.82,299.47,4.07,synthetic_srtm
2011,Mine_02011,13.126563,79.227686,877.56,19.29,59.8,7.31,synthetic_srtm
2012,Mine_02012,10.667804,77.153319,774.41,23.97,2.56,8.61,synthetic_srtm
2013,Mine_02013,13.459244,79.057271,993.72,17.07,17.93,9.78,synthetic_srtm
2014,Mine_02014,11.130279,77.720641,2277.35,43.5,46.23,16.88,synthetic_srtm
2015,Mine_02015,10.453629,78.541682,728.64,8.96,291.77,3.31,synthetic_srtm
2016,Mine_02016,11.23919,76.626345,1445.32,34.32,24.2,10.92,synthetic_srtm
2017,Mine_02017,8.54557,80.089993,881.35,13.49,26.81,6.11,synthetic_srtm
2018,Mine_02018,10.404184,79.173776,421.61,2.09,190.01,2.35,synthetic_srtm
2019,Mine_02019,8.081779,77.587948,666.85,19.91,78.91,9.58,synthetic_srtm
2020,Mine_02020,10.132387,77.017446,667.05,10.66,325.74,7.34,synthetic_srtm
2021,Mine_02021,8.212391,76.577245,875.39,15.24,317.93,8.88,synthetic_srtm
2022,Mine_02022,13.32323,78.150508,686.34,11.25,263.84,7.88,synthetic_srtm
2023,Mine_02023,8.273943,77.18654,467.95,0.52,117.05,3.01,synthetic_srtm
2024,Mine_02024,10.959437,78.979836,651.06,18.53,355.17,8.68,synthetic_srtm
2025,Mine_02025,13.170968,79.429322,997.94,12.05,121.47,7.2,synthetic_srtm
2026,Mine_02026,8.06135,77.090466,290.55,3.06,102.03,3.76,synthetic_srtm
2027,Mine_02027,12.883,79.121911,305.1,13.74,145.42,5.95,synthetic_srtm
2028,Mine_02028,8.973728,78.853003,939.14,21.97,293.82,7.44,synthetic_srtm
2029,Mine_02029,11.357822,77.63891,1954.47,41.47,278.11,17.18,synthetic_srtm
2030,Mine_02030,9.236125,76.878286,991.9,23.25,310.54,10.66,synthetic_srtm
2031,Mine_02031,10.483505,78.608249,920.41,7.98,302.28,5.14,synthetic_srtm
2032,Mine_02032,8.084514,77.918997,607.57,9.78,301.98,6.45,synthetic_srtm
2033,Mine_02033,12.138602,76.137725,1162.7,37.31,200.98,16.16,synthetic_srtm
2034,Mine_02034,8.263261,77.83537,361.94,5.89,149.69,6.3,synthetic_srtm
2035,Mine_02035,11.469289,78.644028,309.86,10.78,17.43,8.06,synthetic_srtm
2036,Mine_02036,10.726536,79.471435,555.95,20.64,317.53,10.65,synthetic_srtm
2037,Mine_02037,9.655267,79.370129,523.01,17.27,12.58,6.74,synthetic_srtm
2038,Mine_02038,10.763215,80.126404,740.53,24.77,107.33,7.47,synthetic_srtm
2039,Mine_02039,9.209951,76.039667,1611.97,36.09,122.47,12.22,synthetic_srtm
2040,Mine_02040,10.072708,79.182706,276.15,13.59,82.86,4.77,synthetic_srtm
2041,Mine_02041,9.388372,76.083513,636.88,18.53,184.64,8.08,synthetic_srtm
2042,Mine_02042,10.891273,80.262261,900.11,24.92,184.23,12.25,synthetic_srtm
2043,Mine_02043,8.91297,77.354285,647.13,6.52,285.18,3.53,synthetic_srtm
2044,Mine_02044,9.960103,77.152679,335.16,5.23,127.33,2.25,synthetic_srtm
2045,Mine_02045,8.857457,79.250119,651.12,23.39,126.54,9.23,synthetic_srtm
2046,Mine_02046,13.250506,76.578598,926.51,19.43,118.22,7.79,synthetic_srtm
2047,Mine_02047,13.086111,79.833266,927.95,12.88,29.27,7.4,synthetic_srtm
2048,Mine_02048,13.289167,78.470283,230.55,12.24,168.95,7.6,synthetic_srtm
2049,Mine_02049,10.190155,79.47384,644.04,10.1,157.58,5.12,synthetic_srtm
2050,Mine_02050,10.874835,78.475174,440.62,11.6,103.36,8.07,synthetic_srtm
2051,Mine_02051,13.15805,76.241328,590.25,6.2,41.43,6.61,synthetic_srtm
2052,Mine_02052,12.364752,77.262656,2318.98,40.02,130.21,13.19,synthetic_srtm
2053,Mine_02053,12.477368,78.727493,498.3,11.99,154.13,4.26,synthetic_srtm
2054,Mine_02054,10.785757,76.386148,1500.38,22.02,308.7,10.61,synthetic_srtm
2055,Mine_02055,12.653019,78.12489,833.44,20.13,222.94,7.21,synthetic_srtm
2056,Mine_02056,12.093853,79.328139,897.54,18.93,168.49,10.47,synthetic_srtm
2057,Mine_02057,13.290967,76.366425,1331.99,20.57,258.96,6.85,synthetic_srtm
2058,Mine_02058,9.158186,78.668448,201.77,0.56,345.73,1.23,synthetic_srtm
2059,Mine_02059,12.023844,77.15604,1132.73,38.83,214.43,12.03,synthetic_srtm
2060,Mine_02060,10.648467,78.391263,694.14,21.14,237.52,9.16,synthetic_srtm
2061,Mine_02061,13.25707,79.601623,393.46,10.08,140.66,6.17,synthetic_srtm
2062,Mine_02062,10.721165,77.349883,725.55,15.19,335.93,5.89,synthetic_srtm
2063,Mine_02063,8.844902,76.810081,1559.47,22.65,62.43,6.97,synthetic_srtm
2064,Mine_02064,9.396521,78.789848,509.34,23.17,271.62,8.63,synthetic_srtm
2065,Mine_02065,11.536571,78.093056,277.14,3.94,169.49,5.24,synthetic_srtm
2066,Mine_02066,10.645603,77.865016,943.49,22.23,207.11,8.21,synthetic_srtm
2067,Mine_02067,9.265472,77.151913,321.61,2.61,131.2,2.78,synthetic_srtm
2068,Mine_02068,10.314639,80.36165,360.82,8.41,34.24,3.48,synthetic_srtm
2069,Mine_02069,10.644075,76.013332,1247.35,38.82,355.81,12.43,synthetic_srtm
2070,Mine_02070,9.867217,79.060713,320.07,10.17,244.01,6.69,synthetic_srtm
2071,Mine_02071,13.498203,76.771852,1337.4,40.19,199.8,16.97,synthetic_srtm
2072,Mine_02072,13.091573,76.731942,1128.27,17.7,0.49,7.76,synthetic_srtm
2073,Mine_02073,10.171331,79.348769,538.51,24.46,259.5,7.9,synthetic_srtm
2074,Mine_02074,8.954584,80.107775,448.66,4.35,306.67,5.65,synthetic_srtm
2075,Mine_02075,10.141628,77.852001,480.16,2.82,188.25,4.62,synthetic_srtm
2076,Mine_02076,12.915947,79.977232,272.07,13.24,155.21,8.63,synthetic_srtm
2077,Mine_02077,12.173255,78.525039,755.67,16.06,64.81,9.12,synthetic_srtm
2078,Mine_02078,12.983536,76.588269,1462.14,21.44,165.51,11.07,synthetic_srtm
2079,Mine_02079,12.670705,78.161201,607.43,18.4,288.36,6.61,synthetic_srtm
2080,Mine_02080,11.842613,77.157297,2376.55,25.72,40.82,11.76,synthetic_srtm
2081,Mine_02081,11.251836,77.416535,1370.91,22.1,42.46,7.02,synthetic_srtm
2082,Mine_02082,11.717405,80.47136,235.6,7.99,268.85,4.48,synthetic_srtm
2083,Mine_02083,10.173898,78.098363,978.86,9.19,168.94,2.8,synthetic_srtm
2084,Mine_02084,13.241589,79.162523,720.08,6.73,222.48,5.73,synthetic_srtm
2085,Mine_02085,8.186842,79.79106,679.9,21.65,246.13,11.32,synthetic_srtm
2086,Mine_02086,10.691096,76.85927,715.79,10.68,253.97,7.05,synthetic_srtm
2087,Mine_02087,8.517933,77.202983,330.51,13.97,237.93,6.61,synthetic_srtm
2088,Mine_02088,12.879428,77.166515,1197.78,34.93,246.39,12.37,synthetic_srtm
2089,Mine_02089,10.696969,79.477349,953.71,18.58,303.65,5.63,synthetic_srtm
